room_id	host_id	room_type	country	city	neighborhood	reviews	overall_satisfaction	accommodates	bedrooms	price	property_type
15645028	43119328	Entire home/apt	France	Paris	Archives	1	0.0	8	4.0	1263.0	Apartment
16817978	111882181	Entire home/apt	France	Paris	Necker	0	0.0	11	6.0	726.0	Apartment
7220419	9044891	Entire home/apt	France	Paris	Saint-Thomas-dAquin	0	0.0	4	2.0	728.0	Apartment
779192	4108708	Entire home/apt	France	Paris	Odeon	8	4.5	6	4.0	726.0	Apartment
1201717	6564425	Entire home/apt	France	Paris	Chaillot	7	4.5	11	6.0	726.0	Apartment
2231307	9044891	Entire home/apt	France	Paris	Notre-Dame-des-Champs	2	0.0	3	2.0	775.0	Apartment
10855097	56226564	Entire home/apt	France	Paris	Muette	1	0.0	6	2.0	726.0	Apartment
13089646	33809007	Entire home/apt	France	Paris	Invalides	4	5.0	5	3.0	726.0	Apartment
1966339	10152199	Entire home/apt	France	Paris	Archives	10	4.5	6	3.0	747.0	Apartment
18115633	53323515	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	8	3.0	761.0	Apartment
10135380	10331868	Entire home/apt	France	Paris	Roquette	0	0.0	8	4.0	756.0	Loft
19382945	135868859	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	6	3.0	726.0	Apartment
9143239	47474093	Entire home/apt	France	Paris	Muette	0	0.0	4	2.0	726.0	Apartment
16952376	103193284	Entire home/apt	France	Paris	Necker	0	0.0	7	4.0	726.0	House
11505726	9044891	Entire home/apt	France	Paris	Chaussée-dAntin	0	0.0	6	3.0	784.0	Apartment
3523624	17745452	Entire home/apt	France	Paris	Croulebarbe	24	4.5	3	2.0	787.0	Apartment
1975475	3763984	Entire home/apt	France	Paris	Sorbonne	7	4.5	6	2.0	787.0	Apartment
19867528	76104209	Entire home/apt	France	Paris	Saint-Germain-des-Prés	0	0.0	5	3.0	726.0	Apartment
16009686	2856748	Entire home/apt	France	Paris	Saint-Avoye	1	0.0	9	4.0	787.0	Apartment
15131991	10467377	Entire home/apt	France	Paris	St-Germain-lAuxerrois	4	5.0	6	3.0	787.0	Apartment
17757555	121181117	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	6	4.0	787.0	Apartment
2440697	12386257	Entire home/apt	France	Paris	Saint-Thomas-dAquin	5	5.0	7	4.0	907.0	Apartment
4514004	23405558	Entire home/apt	France	Paris	Grandes-Carrières	0	0.0	8	5.0	968.0	House
13795500	2856748	Entire home/apt	France	Paris	Chaillot	2	0.0	10	5.0	968.0	Apartment
14704682	49237581	Entire home/apt	France	Paris	Saint-Merri	7	5.0	16	5.0	787.0	Apartment
11650709	54955134	Shared room	France	Paris	Necker	38	5.0	1	1.0	43.0	Apartment
8538842	44952033	Shared room	France	Paris	Goutte-dOr	0	0.0	1	1.0	48.0	Apartment
13136578	73033887	Shared room	France	Paris	Batignolles	3	5.0	2	1.0	61.0	Apartment
6200415	6135669	Shared room	France	Paris	Porte-Saint-Denis	0	0.0	1	1.0	58.0	Apartment
9045088	47197712	Shared room	France	Paris	Sainte-Marguerite	1	0.0	2	1.0	60.0	Apartment
6274536	9274571	Shared room	France	Paris	Grandes-Carrières	0	0.0	2	1.0	58.0	Apartment
17409682	108235112	Shared room	France	Paris	Plaisance	0	0.0	1	1.0	46.0	Apartment
11310676	7865072	Shared room	France	Paris	Saint-Vincent-de-Paul	2	0.0	2	1.0	48.0	Apartment
18670894	22493664	Shared room	France	Paris	Porte-Dauphine	7	4.5	1	1.0	42.0	Condominium
7216775	17325646	Shared room	France	Paris	Croulebarbe	0	0.0	2	1.0	61.0	House
9854424	50729334	Shared room	France	Paris	Saint-Lambert	0	0.0	3	1.0	55.0	Apartment
5507666	14603214	Shared room	France	Paris	Rochechouart	0	0.0	1	1.0	42.0	Apartment
16312496	85285275	Shared room	France	Paris	Porte-Dauphine	3	5.0	4	1.0	42.0	Guesthouse
13346260	880228	Shared room	France	Paris	Archives	6	5.0	2	1.0	61.0	Apartment
15024691	19192072	Shared room	France	Paris	Picpus	4	5.0	1	1.0	57.0	Apartment
17826830	108952901	Shared room	France	Paris	Ternes	3	4.5	1	1.0	48.0	Apartment
3494148	17594006	Shared room	France	Paris	Belleville	1	0.0	2	1.0	61.0	Apartment
16143748	85285275	Shared room	France	Paris	Porte-Dauphine	1	0.0	4	1.0	55.0	Guesthouse
13089108	57096045	Shared room	France	Paris	Chaillot	8	4.5	2	1.0	58.0	Apartment
7340820	1385174	Shared room	France	Paris	Saint-Lambert	0	0.0	2	1.0	48.0	Apartment
8985288	7454551	Shared room	France	Paris	Grandes-Carrières	0	0.0	1	1.0	48.0	Apartment
13964862	83230255	Shared room	France	Paris	Charonne	3	5.0	4	1.0	57.0	Apartment
19311851	135247186	Shared room	France	Paris	Ternes	0	0.0	1	1.0	47.0	Bed & Breakfast
984455	5398885	Shared room	France	Paris	Javel 15Art	59	4.5	1	1.0	46.0	Bed & Breakfast
16533921	108770536	Shared room	France	Paris	Saint-Fargeau	1	0.0	2	1.0	61.0	Apartment
3589938	18085702	Shared room	France	Paris	Folie-Méricourt	0	0.0	2	1.0	61.0	Apartment
14448502	80084213	Shared room	France	Paris	Grenelle	1	0.0	2	1.0	48.0	Apartment
6542767	5268961	Shared room	France	Paris	Chaillot	4	5.0	3	1.0	60.0	Apartment
7042767	36930351	Shared room	France	Paris	Salpêtrière	4	4.5	1	1.0	53.0	Apartment
19300475	16611045	Shared room	France	Paris	Epinettes	0	0.0	1	1.0	47.0	Condominium
5493274	15839425	Shared room	France	Paris	Bonne-Nouvelle	2	0.0	2	1.0	48.0	Apartment
6745996	35320669	Shared room	France	Paris	Ternes	6	4.0	4	1.0	42.0	Apartment
7347323	38492202	Shared room	France	Paris	Faubourg-Montmartre	1	0.0	2	1.0	48.0	Apartment
18303331	16425062	Shared room	France	Paris	Saint-Merri	10	4.5	2	1.0	46.0	Apartment
18784923	130737596	Shared room	France	Paris	Monnaie	0	0.0	1	1.0	48.0	Apartment
10032640	23014815	Shared room	France	Paris	Saint-Lambert	0	0.0	2	1.0	61.0	Apartment
14246809	39318682	Shared room	France	Paris	Faubourg-du-Roule	0	0.0	3	1.0	61.0	Apartment
3362454	14875354	Shared room	France	Paris	Montparnasse	11	3.5	3	1.0	55.0	Apartment
11524672	42260206	Shared room	France	Paris	Clignancourt	11	5.0	2	1.0	55.0	Apartment
1622105	8627303	Shared room	France	Paris	Saint-Ambroise	0	0.0	2	1.0	55.0	Apartment
11019917	6620283	Shared room	France	Paris	Saint-Fargeau	0	0.0	1	1.0	55.0	Apartment
8959856	44133127	Shared room	France	Paris	Porte-Dauphine	0	0.0	2	1.0	56.0	Apartment
15838363	102574302	Shared room	France	Paris	Saint-Fargeau	16	4.5	2	1.0	42.0	Apartment
1388924	7513293	Shared room	France	Paris	Belleville	3	1.0	4	1.0	61.0	Apartment
17073768	35553639	Shared room	France	Paris	Saint-Lambert	4	4.5	2	1.0	61.0	Apartment
4360138	12259453	Shared room	France	Paris	Saint-Ambroise	0	0.0	1	1.0	61.0	Apartment
11056591	4489388	Shared room	France	Paris	Salpêtrière	62	5.0	2	1.0	57.0	Apartment
13890365	20373915	Shared room	France	Paris	Salpêtrière	18	5.0	2	1.0	43.0	Apartment
13292192	34492350	Shared room	France	Paris	Saint-Fargeau	7	5.0	1	1.0	48.0	Apartment
4725963	2893280	Shared room	France	Paris	Grandes-Carrières	0	0.0	1	1.0	61.0	Apartment
8609610	37149291	Shared room	France	Paris	Auteuil	8	5.0	1	1.0	61.0	Apartment
18209757	84397245	Shared room	France	Paris	Goutte-dOr	3	5.0	2	1.0	42.0	Apartment
19218806	77546369	Shared room	France	Paris	Chaillot	0	0.0	1	1.0	61.0	Guesthouse
14972201	94310309	Shared room	France	Paris	Necker	2	0.0	1	1.0	61.0	Apartment
19233650	134657829	Shared room	France	Paris	Archives	0	0.0	1	1.0	61.0	Apartment
18157794	34906883	Shared room	France	Paris	Batignolles	3	4.5	2	1.0	48.0	Apartment
11619209	58707548	Shared room	France	Paris	Petit-Montrouge	0	0.0	2	1.0	60.0	Apartment
18035441	13132777	Shared room	France	Paris	Porte-Dauphine	13	5.0	1	1.0	44.0	Apartment
15790623	102150847	Shared room	France	Paris	Folie-Méricourt	0	0.0	2	1.0	61.0	Apartment
2360822	1428411	Shared room	France	Paris	Roquette	84	4.5	1	1.0	44.0	Apartment
3180250	589408	Shared room	France	Paris	Hôpital-Saint-Louis	1	0.0	2	1.0	61.0	Apartment
19754520	86876797	Shared room	France	Paris	Bonne-Nouvelle	0	0.0	1	1.0	48.0	Apartment
7262973	34135056	Shared room	France	Paris	Bonne-Nouvelle	65	4.5	3	1.0	42.0	Apartment
12700315	69005577	Shared room	France	Paris	Picpus	69	5.0	2	1.0	44.0	Apartment
1331931	7224564	Shared room	France	Paris	Montparnasse	89	4.0	1	1.0	58.0	Loft
7385893	9760409	Shared room	France	Paris	Saint-Thomas-dAquin	32	4.5	2	1.0	58.0	Apartment
1601137	8533156	Shared room	France	Paris	Necker	62	4.0	2	1.0	48.0	Apartment
18975885	132363856	Shared room	France	Paris	Odeon	1	0.0	2	1.0	48.0	Apartment
19080900	17793475	Shared room	France	Paris	Javel 15Art	0	0.0	4	1.0	61.0	Apartment
19940733	85621659	Shared room	France	Paris	Necker	0	0.0	2	1.0	48.0	Apartment
14274940	87014439	Shared room	France	Paris	Belleville	8	4.5	3	1.0	61.0	Apartment
17771339	121319052	Shared room	France	Paris	Salpêtrière	2	0.0	2	1.0	55.0	Apartment
6909565	13925412	Shared room	France	Paris	Chaillot	55	5.0	2	1.0	48.0	Bed & Breakfast
19795939	47635888	Shared room	France	Paris	Europe	0	0.0	2	1.0	58.0	Apartment
19260040	92376766	Shared room	France	Paris	Auteuil	2	0.0	2	1.0	57.0	Apartment
17519198	71097736	Shared room	France	Paris	Chaillot	5	4.0	2	1.0	48.0	Apartment
14231289	59917757	Shared room	France	Paris	Gare	1	0.0	1	1.0	58.0	Condominium
19386853	25854609	Shared room	France	Paris	Saint-Ambroise	0	0.0	2	1.0	48.0	Apartment
13246663	74465591	Shared room	France	Paris	Necker	7	5.0	2	1.0	61.0	Apartment
3939233	20409316	Shared room	France	Paris	Charonne	25	4.5	2	1.0	61.0	Apartment
19909881	57680608	Shared room	France	Paris	Saint-Victor	0	0.0	2	1.0	53.0	Condominium
8978247	5770229	Shared room	France	Paris	Muette	40	4.5	1	1.0	48.0	Apartment
16033790	86399040	Shared room	France	Paris	Roquette	38	5.0	2	1.0	42.0	Apartment
19762561	36408004	Shared room	France	Paris	Necker	2	0.0	2	1.0	48.0	Apartment
13758653	46032712	Shared room	France	Paris	Necker	20	4.5	1	1.0	60.0	Apartment
10141384	42970339	Shared room	France	Paris	Champs-Elysées	40	4.5	1	1.0	54.0	Apartment
17497500	63481573	Shared room	France	Paris	Necker	6	3.0	3	1.0	47.0	Apartment
18743064	94933975	Shared room	France	Paris	Saint-Georges	5	5.0	1	1.0	61.0	Apartment
7994196	23710923	Shared room	France	Paris	Saint-Lambert	45	4.5	1	1.0	48.0	Apartment
566511	2782865	Shared room	France	Paris	Saint-Gervais	312	5.0	1	1.0	47.0	Apartment
4144214	20152807	Shared room	France	Paris	Jardin-des-Plantes	125	5.0	2	1.0	50.0	Apartment
19118607	16803280	Shared room	France	Paris	Arts-et-Metiers	2	0.0	2	1.0	55.0	Apartment
19361594	50526775	Shared room	France	Paris	Quinze-Vingts	4	5.0	2	1.0	60.0	Apartment
15157047	90309866	Shared room	France	Paris	Saint-Avoye	40	4.5	2	1.0	55.0	Apartment
1154909	6329419	Shared room	France	Paris	Chaussée-dAntin	69	5.0	1	1.0	61.0	Apartment
14713811	16364293	Shared room	France	Paris	Saint-Georges	35	4.5	2	1.0	42.0	Apartment
8657068	45492967	Shared room	France	Paris	Maison-Blanche	107	4.5	1	1.0	50.0	Apartment
6524050	31234686	Shared room	France	Paris	Gros-Caillou	13	5.0	2	1.0	61.0	Apartment
6512202	1122470	Shared room	France	Paris	Petit-Montrouge	169	4.5	1	1.0	53.0	Apartment
6983381	12094138	Shared room	France	Paris	Bonne-Nouvelle	15	5.0	2	1.0	48.0	Apartment
5159335	7621443	Shared room	France	Paris	Archives	71	4.5	2	1.0	61.0	Apartment
20128734	128392075	Shared room	France	Paris	Goutte-dOr	0	0.0	6	1.0	46.0	Apartment
7530578	34135056	Shared room	France	Paris	Bonne-Nouvelle	100	4.5	1	1.0	42.0	Apartment
18628217	129309354	Shared room	France	Paris	Saint-Avoye	14	5.0	1	1.0	48.0	Loft
18531047	26867342	Shared room	France	Paris	Plaisance	5	5.0	1	1.0	20.0	Apartment
5914055	19588756	Shared room	France	Paris	Plaisance	6	5.0	2	1.0	29.0	Apartment
7131478	37352383	Shared room	France	Paris	Saint-Lambert	8	5.0	1	1.0	34.0	Apartment
3058977	13891199	Shared room	France	Paris	Necker	39	4.5	2	1.0	36.0	Apartment
19067216	101987767	Shared room	France	Paris	Javel 15Art	5	5.0	1	1.0	22.0	Apartment
15418965	8354365	Shared room	France	Paris	Saint-Lambert	5	5.0	2	1.0	30.0	Apartment
13127206	69219124	Shared room	France	Paris	Val-de-Grace	0	0.0	1	1.0	30.0	Apartment
8656542	36965557	Shared room	France	Paris	Plaisance	14	5.0	1	1.0	28.0	Apartment
7357963	19302808	Shared room	France	Paris	Necker	0	0.0	1	1.0	36.0	Apartment
2934680	13981103	Shared room	France	Paris	Plaisance	12	5.0	1	1.0	36.0	Apartment
4473010	23207741	Shared room	France	Paris	Plaisance	18	5.0	1	1.0	36.0	Apartment
12927357	70947332	Shared room	France	Paris	Saint-Lambert	2	0.0	2	1.0	39.0	Apartment
17322881	63922810	Shared room	France	Paris	Grenelle	2	0.0	2	1.0	28.0	Apartment
4907084	25118143	Shared room	France	Paris	Saint-Lambert	25	5.0	2	1.0	35.0	Apartment
16278048	2667370	Entire home/apt	France	Paris	Faubourg-Montmartre	0	0.0	10	4.0	998.0	Apartment
19068590	52759569	Entire home/apt	France	Paris	Faubourg-du-Roule	0	0.0	16	3.0	968.0	Apartment
14813052	22919642	Entire home/apt	France	Paris	Odeon	3	4.5	7	3.0	835.0	Apartment
10380940	39352838	Entire home/apt	France	Paris	Saint-Gervais	5	5.0	16	5.0	1019.0	Apartment
10480504	22919642	Entire home/apt	France	Paris	Odeon	4	5.0	12	5.0	1029.0	Apartment
6666099	12982469	Entire home/apt	France	Paris	Faubourg-du-Roule	8	5.0	10	5.0	871.0	Apartment
3333333	2151873	Entire home/apt	France	Paris	Muette	4	5.0	8	4.0	956.0	Apartment
11266443	4777697	Entire home/apt	France	Paris	Roquette	1	0.0	16	2.0	968.0	Apartment
18014073	97888639	Entire home/apt	France	Paris	Porte-Dauphine	3	5.0	6	3.0	907.0	Apartment
4028703	20886904	Entire home/apt	France	Paris	Faubourg-du-Roule	23	5.0	8	3.0	907.0	Apartment
15694957	7382432	Entire home/apt	France	Paris	Chaillot	23	5.0	4	2.0	817.0	Apartment
13219192	7239393	Entire home/apt	France	Paris	Champs-Elysées	1	0.0	4	2.0	569.0	Apartment
3880793	20061685	Entire home/apt	France	Paris	Rochechouart	0	0.0	6	3.0	605.0	Loft
2057696	10536310	Entire home/apt	France	Paris	Europe	0	0.0	6	4.0	665.0	Apartment
12239905	65765441	Entire home/apt	France	Paris	Montparnasse	2	0.0	6	3.0	587.0	Townhouse
6138368	31844210	Entire home/apt	France	Paris	Plaine-Monceau	2	0.0	6	4.0	605.0	Apartment
18105856	53323515	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	8	3.0	606.0	Apartment
11960966	63881266	Entire home/apt	France	Paris	Faubourg-du-Roule	3	5.0	6	3.0	593.0	Apartment
20045936	1473698	Entire home/apt	France	Paris	Madeleine	0	0.0	8	5.0	665.0	Apartment
17524957	9182963	Entire home/apt	France	Paris	Auteuil	1	0.0	7	3.0	423.0	Apartment
809915	2979596	Entire home/apt	France	Paris	Muette	0	0.0	6	3.0	477.0	Apartment
4615132	14406806	Entire home/apt	France	Paris	Ternes	13	4.5	6	3.0	333.0	Apartment
16052088	104143039	Entire home/apt	France	Paris	Porte-Dauphine	0	0.0	6	3.0	327.0	Villa
14717583	6593203	Entire home/apt	France	Paris	Champs-Elysées	0	0.0	4	2.0	483.0	Apartment
13137130	14678347	Entire home/apt	France	Paris	Porte-Dauphine	0	0.0	7	3.0	483.0	Apartment
6368645	30301769	Entire home/apt	France	Paris	Hôpital-Saint-Louis	0	0.0	6	4.0	363.0	Apartment
12967271	71324204	Entire home/apt	France	Paris	Grenelle	0	0.0	6	3.0	422.0	Apartment
13363089	5044753	Entire home/apt	France	Paris	Porte-Dauphine	2	0.0	9	4.0	351.0	Apartment
1368034	6147609	Entire home/apt	France	Paris	Grenelle	2	0.0	4	2.0	339.0	Apartment
4696099	24278590	Entire home/apt	France	Paris	Faubourg-du-Roule	2	0.0	5	3.0	436.0	Apartment
18492779	128317383	Entire home/apt	France	Paris	Odeon	0	0.0	10	4.0	484.0	Apartment
1982003	6843571	Entire home/apt	France	Paris	Necker	8	4.0	6	3.0	423.0	Apartment
17953518	645546	Entire home/apt	France	Paris	Saint-Germain-des-Prés	0	0.0	4	3.0	423.0	Apartment
3838884	4050855	Entire home/apt	France	Paris	Faubourg-du-Roule	10	4.5	10	4.0	484.0	Apartment
13471793	34445617	Entire home/apt	France	Paris	Epinettes	0	0.0	4	1.0	363.0	Apartment
11136200	57871654	Entire home/apt	France	Paris	Plaine-Monceau	2	0.0	4	2.0	472.0	Apartment
2093251	10680430	Entire home/apt	France	Paris	Sainte-Marguerite	3	5.0	6	3.0	328.0	House
3998234	1509642	Entire home/apt	France	Paris	Javel 15Art	5	4.0	4	1.0	242.0	Apartment
7727250	15814585	Entire home/apt	France	Paris	Necker	2	0.0	6	2.0	303.0	Apartment
1366225	1186551	Entire home/apt	France	Paris	Parc-de-Montsouris	3	5.0	7	3.0	242.0	Apartment
6241100	32397536	Entire home/apt	France	Paris	Necker	0	0.0	4	2.0	241.0	House
6194748	31338343	Entire home/apt	France	Paris	Petit-Montrouge	0	0.0	4	2.0	212.0	Apartment
664514	3357202	Entire home/apt	France	Paris	Grenelle	0	0.0	2	2.0	242.0	Apartment
15669229	31983199	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	4	2.0	216.0	Apartment
13043171	46407465	Entire home/apt	France	Paris	Ecole-Militaire	0	0.0	5	2.0	302.0	Apartment
12169903	152242	Entire home/apt	France	Paris	Val-de-Grace	0	0.0	6	3.0	254.0	Apartment
14670634	79206033	Entire home/apt	France	Paris	Charonne	3	4.5	7	2.0	303.0	Apartment
3601816	10048305	Entire home/apt	France	Paris	Charonne	0	0.0	5	2.0	230.0	Apartment
3322709	834775	Entire home/apt	France	Paris	Roquette	1	0.0	5	2.0	242.0	Apartment
4452537	22614632	Entire home/apt	France	Paris	Auteuil	0	0.0	8	3.0	217.0	Apartment
1046947	5764249	Entire home/apt	France	Paris	Necker	0	0.0	5	2.0	230.0	Apartment
11172196	5920189	Entire home/apt	France	Paris	Ternes	8	5.0	7	4.0	242.0	Apartment
3203695	1586709	Entire home/apt	France	Paris	Batignolles	10	4.5	6	3.0	206.0	Apartment
20137021	111281981	Entire home/apt	France	Paris	Madeleine	0	0.0	4	3.0	217.0	Apartment
3072377	9084047	Entire home/apt	France	Paris	Quinze-Vingts	0	0.0	5	4.0	217.0	Apartment
2779827	14217187	Entire home/apt	France	Paris	Roquette	0	0.0	5	3.0	217.0	Apartment
7641553	40097415	Entire home/apt	France	Paris	Père-Lachaise	18	4.5	3	1.0	254.0	Apartment
20128977	44939528	Entire home/apt	France	Paris	Roquette	0	0.0	2	1.0	217.0	Apartment
1136038	5209762	Entire home/apt	France	Paris	Rochechouart	12	4.5	6	3.0	303.0	Apartment
20129607	53802101	Entire home/apt	France	Paris	Clignancourt	0	0.0	4	1.0	230.0	Apartment
1740481	9134974	Entire home/apt	France	Paris	Saint-Lambert	2	0.0	10	3.0	206.0	Apartment
736101	3840428	Entire home/apt	France	Paris	Plaisance	15	5.0	6	3.0	194.0	Apartment
1153572	6321842	Entire home/apt	France	Paris	Necker	0	0.0	4	2.0	206.0	Apartment
541837	2664024	Entire home/apt	France	Paris	Necker	16	5.0	2	1.0	206.0	Apartment
9072650	47318622	Entire home/apt	France	Paris	Champs-Elysées	62	4.5	6	2.0	194.0	Apartment
5457053	28303025	Entire home/apt	France	Paris	Ternes	4	5.0	5	2.0	194.0	Apartment
1877539	152242	Entire home/apt	France	Paris	Europe	1	0.0	4	1.0	194.0	Apartment
4823428	16207404	Entire home/apt	France	Paris	Porte-Saint-Martin	9	5.0	6	4.0	194.0	Apartment
13595509	52751679	Entire home/apt	France	Paris	Plaine-Monceau	0	0.0	4	2.0	194.0	Apartment
1286875	6999393	Entire home/apt	France	Paris	Batignolles	47	5.0	6	3.0	206.0	Apartment
4808393	24766463	Entire home/apt	France	Paris	Saint-Lambert	2	0.0	5	2.0	145.0	Apartment
6204578	32177055	Entire home/apt	France	Paris	Grenelle	47	4.0	5	2.0	150.0	Apartment
794101	4183751	Entire home/apt	France	Paris	Auteuil	0	0.0	3	2.0	169.0	Apartment
2121252	10817370	Entire home/apt	France	Paris	Picpus	0	0.0	3	1.0	158.0	Apartment
2717904	339419	Entire home/apt	France	Paris	Croulebarbe	0	0.0	8	3.0	181.0	Apartment
20126266	55749981	Entire home/apt	France	Paris	Roquette	0	0.0	2	1.0	181.0	Apartment
8218584	43338021	Entire home/apt	France	Paris	Saint-Germain-des-Prés	0	0.0	4	2.0	181.0	Apartment
20137612	143204619	Entire home/apt	France	Paris	Quinze-Vingts	0	0.0	4	3.0	181.0	Other
2342686	10125434	Entire home/apt	France	Paris	La Chapelle	2	0.0	4	3.0	145.0	Loft
3212262	2241143	Entire home/apt	France	Paris	Amérique	0	0.0	4	2.0	151.0	Apartment
8685505	45606510	Entire home/apt	France	Paris	Vivienne	13	4.5	3	1.0	180.0	Apartment
1212353	6618499	Entire home/apt	France	Paris	Villette	11	4.5	6	3.0	181.0	Apartment
20080026	4249741	Entire home/apt	France	Paris	Saint-Ambroise	0	0.0	8	3.0	158.0	Apartment
20124171	105156352	Entire home/apt	France	Paris	Enfants-Rouges	0	0.0	4	2.0	157.0	Apartment
514870	2535616	Entire home/apt	France	Paris	Grenelle	0	0.0	3	2.0	132.0	Apartment
16551761	90817155	Entire home/apt	France	Paris	Maison-Blanche	2	0.0	7	1.0	130.0	Apartment
6965691	7923337	Entire home/apt	France	Paris	Saint-Lambert	0	0.0	6	3.0	127.0	Apartment
1230698	6712348	Entire home/apt	France	Paris	Grenelle	0	0.0	4	1.0	127.0	Apartment
2163213	10908486	Entire home/apt	France	Paris	Saint-Lambert	7	5.0	3	3.0	133.0	Apartment
8380009	34061266	Entire home/apt	France	Paris	Gare	18	4.5	4	2.0	133.0	Apartment
6336031	784762	Entire home/apt	France	Paris	Quinze-Vingts	0	0.0	6	4.0	131.0	Apartment
20128235	143101677	Entire home/apt	France	Paris	Bel-Air	0	0.0	4	1.0	133.0	Apartment
9761763	4290031	Entire home/apt	France	Paris	Porte-Dauphine	0	0.0	2	1.0	133.0	Apartment
2282705	7301782	Entire home/apt	France	Paris	Necker	0	0.0	2	1.0	127.0	Apartment
8990528	15421743	Entire home/apt	France	Paris	Javel 15Art	14	4.5	5	1.0	131.0	Apartment
20129168	37351854	Entire home/apt	France	Paris	Grenelle	0	0.0	2	0.0	133.0	Apartment
13648373	12908282	Entire home/apt	France	Paris	Saint-Vincent-de-Paul	22	4.0	7	2.0	144.0	Apartment
8855296	39139565	Entire home/apt	France	Paris	Grandes-Carrières	2	0.0	5	2.0	139.0	Apartment
20136168	9903501	Entire home/apt	France	Paris	Saint-Ambroise	0	0.0	3	1.0	141.0	Apartment
4055674	3989368	Entire home/apt	France	Paris	Saint-Lambert	1	0.0	4	2.0	107.0	Apartment
3413312	11792428	Entire home/apt	France	Paris	Parc-de-Montsouris	1	0.0	2	0.0	109.0	Apartment
